gene,id,z
ZBTB44,5398,-0.639861
TMEM54,8407,-0.639677
TMEM155,8768,-0.639213
ADAMTS4,3667,-0.638818
MFAP3,1659,-0.638532
TWF2,4562,-0.638433
OMA1,8476,-0.638032
TUBE1,5639,-0.637052
MT1JP,1714,-0.636411
C9orf64,7873,-0.634937
GDI2,1038,-0.634192
NINJ2,1833,-0.634012
WDR36,8789,-0.633311
TTLL1,5038,-0.633065
PJA2,3862,-0.632914
PRTFDC1,6605,-0.632664
SYNGR3,3507,-0.63266
PLTP,2076,-0.632211
TNFRSF11B,1901,-0.6319
TFDP1,2803,-0.631709
USP48,7842,-0.631381
EFEMP2,5501,-0.631076
FAT1,906,-0.630913
GALNT9,5526,-0.630898
FGD6,6429,-0.630671
TCIRG1,4089,-0.630232
MVK,1732,-0.629437
WNK1,7173,-0.628743
TACC3,4164,-0.628538
CDCA7,7777,-0.628475
TLR4,2847,-0.628176
ZCCHC24,9299,-0.627973
MEGF9,797,-0.627807
R3HDM1,4926,-0.627773
LRRC75B,9787,-0.627415
WARS,2990,-0.627221
SOX2,2657,-0.627188
METTL17,7087,-0.62713
CDH26,6943,-0.626625
PLPP3,3281,-0.625886
LST1,3107,-0.625878
RANBP6,5244,-0.625835
RGS7,2389,-0.625788
CACNA2D1,341,-0.625555
YIF1B,8187,-0.624606
DYNC2LI1,5798,-0.624541
SLC25A20,347,-0.624421
PIP4K2C,7425,-0.62339
ABCB7,8,-0.623123
GPR146,8479,-0.623063
PARG,3233,-0.622238
SLC4A7,3663,-0.621857
HINT3,8799,-0.621783
KRCC1,5696,-0.621774
NFE2L1,1817,-0.621486
RPS14,2464,-0.620934
ACE,675,-0.620639
PAPOLG,7136,-0.620075
DIP2B,6811,-0.619661
GSTK1,9707,-0.619164
GOLIM4,5345,-0.619068
CHST2,3630,-0.617833
CYP2U1,8409,-0.61727
SDS,4416,-0.617262
PRKAR2B,2167,-0.616154
CACHD1,6846,-0.615999
FAM177A1,9497,-0.615415
AK1,93,-0.615207
TUBB2B,9680,-0.615017
GJA1,1053,-0.614552
STK40,7780,-0.614302
ERP29,4396,-0.613897
CNNM1,5223,-0.612666
GABARAP,4557,-0.612282
CLPSL1,9636,-0.612031
HARBI1,9481,-0.611707
DPP8,6044,-0.611368
POP7,4063,-0.610332
GABPA,991,-0.61028
FGL1,932,-0.610271
HTR2A,1314,-0.609803
ZNF334,6394,-0.609183
TRMO,5771,-0.607899
PTN,2265,-0.607417
RNF5P1,9587,-0.606066
HSD17B6,3290,-0.605316
NECTIN1,2296,-0.604637
RBM12,3998,-0.60424
KIAA1614,6861,-0.604158
MBNL2,4005,-0.6041
ATP5PO,235,-0.60393
ITM2C,7669,-0.603754
GXYLT2,9977,-0.602809
KLHL12,6933,-0.601765
CS,603,-0.601061
ARL8A,8689,-0.600698
PGK1,2017,-0.600682
PCMT1,1952,-0.599895
VAMP2,2730,-0.599086
PBX3,1942,-0.598776
SORCS1,8449,-0.59813
OSTM1,5376,-0.597991
CLMN,7405,-0.597984
CAPN1,362,-0.597666
NUDT6,4487,-0.59736
B3GALT1,3326,-0.596851
CNNM2,6012,-0.596725
BUD31,3409,-0.594199
FAM129B,7130,-0.594007
RAB3A,2310,-0.593818
HERC1,3421,-0.592784
PPARGC1A,4358,-0.591513
MANBAL,6980,-0.591064
PCSK6,1922,-0.588935
KIAA1755,8117,-0.588529
SLC29A1,834,-0.587973
TICAM1,8940,-0.587905
TNFSF13B,4278,-0.586967
LINC01551,9764,-0.586718
TCEA2,2769,-0.585456
MYD88,1743,-0.585166
CD276,7590,-0.584854
CTNNA1,624,-0.584738
RHOG,172,-0.584432
APPL2,6203,-0.583921
MED10,7857,-0.582715
SREK1IP1,9573,-0.581329
REEP2,5692,-0.5799
ELN,821,-0.579305
SAMD12,9843,-0.579175
VPS25,7898,-0.579164
EXOSC9,2087,-0.577878
ERCC1,857,-0.577658
IL17RD,5997,-0.577503
STAR,2703,-0.577364
CDC37L1,6367,-0.576939
MIR9-3HG,9405,-0.575644
RAD54B,5027,-0.574901
ZNF451,5143,-0.574621
SELENOW,2538,-0.574109
UNC119,3486,-0.573999
OTOF,3610,-0.573961
GNPTAB,7277,-0.573216
VCPIP1,7511,-0.573203
PNISR,5104,-0.572745
USP15,3908,-0.572183
SYNE1,4840,-0.57189
PDLIM5,4243,-0.571755
FABP7,892,-0.571691
EMILIN3,8164,-0.57148
FAM92A,8809,-0.571344
SDHAF3,6626,-0.57133
CD226,4272,-0.571301
ULBP2,7578,-0.570347
PCDHB18P,5978,-0.569423
MTCL1,4790,-0.569074
NARF,5221,-0.568849
KRT83,1507,-0.568189
STXBP3,2719,-0.567927
ZMYND10,5717,-0.567615
EPSTI1,8370,-0.56717
FMR1,961,-0.566936
DDX41,5739,-0.56628
LRRFIP1,3527,-0.565608
PER1,1996,-0.562809
PMP22,2085,-0.562682
MALAT1,9744,-0.562388
DPP10,6822,-0.562059
MDFIC,5488,-0.561563
SIGIRR,6926,-0.561549
PLP2,2072,-0.561326
ZNF516,3751,-0.559898
CTH,623,-0.559781
RAB22A,6714,-0.55905
POMT2,5482,-0.558978
TMED3,4884,-0.5585
ZNF229,3072,-0.55832
LIMD2,7604,-0.55691
TBK1,5421,-0.556786
PPP3CC,2149,-0.556413
FOXRED1,6329,-0.555153
PDIA3,1159,-0.554955
NAT6,5014,-0.553616
CHCHD1,8557,-0.553147
EPM2AIP1,3852,-0.551558
SERPINB1,812,-0.550482
PTGDR2,4526,-0.550027
RRM2B,5520,-0.549615
LAMP2,1521,-0.549175
ARX,9171,-0.548676
KIAA0355,3778,-0.547466
ZBTB34,9859,-0.547355
TBC1D22B,6352,-0.546895
SYT12,8258,-0.546784
B9D2,7606,-0.545833
COPB2,3562,-0.545098
BTRC,3434,-0.544797
MT1L,1716,-0.544428
NAB2,1763,-0.544381
MCAM,1623,-0.544359
REPS2,3520,-0.544234
LRRC24,9893,-0.542889
SAE1,3952,-0.542074
NAE1,3402,-0.541516
PHTF2,6668,-0.541514
APBA2,141,-0.540468
RAB27B,2315,-0.540362
MRPS23,5805,-0.539901
EFNA3,789,-0.53927
MRPS26,7146,-0.536289
METTL22,7253,-0.535961
PLBD1,7445,-0.535934
POLR2H,2102,-0.535804
DCTN5,7935,-0.535521
ATP6V0D1,3492,-0.535135
C19orf66,6278,-0.534742
ZNF775,9581,-0.53453
GPR19,1108,-0.53404
ERF,860,-0.533604
ITGA8,3239,-0.533278
LLPH,7890,-0.531247
MREG,6378,-0.530727
SLC25A17,4172,-0.529663
SPTLC2,3675,-0.529599
MANEA,7364,-0.528334
ACAA1,12,-0.527501
SLC38A10,8632,-0.527112
LTBP1,1575,-0.524131
SYT16,7761,-0.524124
TMBIM1,7016,-0.524101
HSD3B7,7559,-0.523901
RTP4,7013,-0.523748
HNRNPA0,4389,-0.523588
COX17,3959,-0.523313
CLN6,6095,-0.523186
PMAIP1,2081,-0.521849
NNMT,1845,-0.51975
SYT5,2739,-0.519316
IGSF1,1357,-0.518742
GATB,1997,-0.518611
SPRED2,9234,-0.517403
HAUS6,6011,-0.516893
PDZRN4,5479,-0.516288
SNX7,5721,-0.516129
ZBTB5,3891,-0.515904
GARS,1021,-0.515386
PKD2,2049,-0.514759
ABR,11,-0.514122
ITCH,7754,-0.514058
GPM6B,1103,-0.51372
LOC642852,9937,-0.513431
GEMIN2,3223,-0.512241
NKD1,8103,-0.509882
AMER2,9291,-0.509137
HBP1,5246,-0.50815
TNFSF10,3342,-0.507126
SLC38A5,8315,-0.507059
ATMIN,4813,-0.506445
CLCN2,516,-0.505952
TCAIM,9553,-0.505862
SRGAP1,6764,-0.505637
ZNF57,8656,-0.505231
NRXN3,3602,-0.504983
EMC9,5560,-0.504782
KIF1BP,5176,-0.504776
RXFP1,6934,-0.504442
ETAA1,5922,-0.504402
GPR34,1116,-0.504247
UBE2B,2932,-0.504095
PSMG3,7869,-0.504007
ATL2,7042,-0.50256
LEAP2,8532,-0.502316
MAATS1,8144,-0.500732
TMEM44,8331,-0.500701
GALNT7,5851,-0.498925
DHX16,3209,-0.498419
SGK2,3985,-0.497179
PCNP,6642,-0.497049
KLHL24,6010,-0.496909
EXOC1,6419,-0.496678
TTL,8980,-0.495656
SHB,2559,-0.495333
RRAD,2478,-0.495039
PCF11,5785,-0.491844
NTRK2,1877,-0.491573
FAM124A,9315,-0.491556
LACC1,8888,-0.491125
HAPLN1,593,-0.490884
ARHGEF11,3838,-0.488892
IFNGR2,1346,-0.488215
CLCN6,519,-0.488137
ACTL8,7652,-0.487939
POLR3F,4251,-0.486091
EAF2,6461,-0.485336
AGO1,5228,-0.484581
RNF145,9043,-0.483938
OAT,1889,-0.483904
CLEC3B,2860,-0.482881
PARP3,3941,-0.482068
CCBE1,8926,-0.481905
SRI,2682,-0.481785
IKBKB,1358,-0.481737
RWDD3,5101,-0.481557
PRDM1,277,-0.480913
PUM2,4853,-0.480569
USP28,6831,-0.480409
FUBP3,3429,-0.479994
SESN2,7739,-0.479095
ZFP1,9112,-0.478142
NPY1R,1867,-0.476279
ZNF3,3018,-0.475713
TMEM223,7238,-0.47564
CD63,422,-0.474843
COPZ2,5655,-0.474297
SLC25A6,128,-0.472934
ELK3,820,-0.472808
GNRH1,1090,-0.47268
TRAF3IP3,7585,-0.472359
ZNHIT3,3580,-0.471897
CDIP1,5486,-0.471835
FCER1G,911,-0.471615
FIBP,3512,-0.470943
ARL2BP,4949,-0.470569
PDE3B,1966,-0.470427
EPN3,6124,-0.470091
CD55,658,-0.469361
CSTF1,617,-0.469288
BCL3,264,-0.469019
AFAP1,6937,-0.467929
DCAF4,5167,-0.467224
KCNMA1,1471,-0.46706
CYTH3,3556,-0.466017
WIPI1,6131,-0.465569
SEMA4G,6863,-0.465276
NME9,9682,-0.465274
TNFAIP8L3,9766,-0.46517
DMWD,716,-0.464461
RIOK1,7752,-0.464126
SLC20A1,2610,-0.463632
SPACA9,4449,-0.46302
LYRM1,6664,-0.462691
CSTF2T,4805,-0.462492
SH3GLB2,6583,-0.46206
PTP4A3,4483,-0.461936
MGME1,8307,-0.461363
PEX12,2000,-0.460511
ABCB1,2020,-0.460342
NQO1,699,-0.45946
WASF2,4013,-0.458586
TBC1D8B,6046,-0.458129
PLEKHO2,7563,-0.458021
ING3,5963,-0.457795
GBP3,1031,-0.457687
TNK2,4024,-0.457434
UBAP2,6457,-0.455829
NELFA,2997,-0.455145
MTMR10,6048,-0.454375
ZNF771,5704,-0.454183
TCEAL4,7461,-0.453992
NGRN,5706,-0.453559
COX20,8512,-0.452854
UTP18,5596,-0.45239
TAPBP,2757,-0.45135
PLEKHJ1,6156,-0.451139
IVNS1ABP,4254,-0.450593
RIDA,4062,-0.449985
CARD16,8430,-0.449663
GCDH,1032,-0.44958
RPL21,2429,-0.448537
GMPS,3378,-0.4475
MT1A,1710,-0.447476
ARFGEF2,4218,-0.446987
AK5,5212,-0.446764
VOPP1,7641,-0.446044
USP20,4349,-0.444628
DERA,5579,-0.443876
NIP7,5727,-0.443858
STK38L,4671,-0.443494
OTUD7B,6609,-0.443482
SLC39A1,5307,-0.443139
BICD1,275,-0.443117
EIF3J,3312,-0.443106
SELENOP,2537,-0.442452
MYH7B,6829,-0.442044
BCAN,6972,-0.441893
ELF2,817,-0.441847
FGFR1OP2,5175,-0.441283
HOMER2,3639,-0.440612
USP33,4683,-0.440139
ZNF415,6430,-0.43951
AGK,6412,-0.439082
LLGL2,1550,-0.439071
SLC38A3,4415,-0.438285
LRP10,5133,-0.437296
IL32,3540,-0.436881
MERTK,4165,-0.435818
TTC39A,4664,-0.435501
HCN3,6835,-0.435328
MMP17,1684,-0.435168
ZBTB10,7190,-0.434693
FAM98B,9501,-0.434133
SOCS7,5511,-0.433626
GRID2,1135,-0.43093
S100A16,8836,-0.430447
INPP5F,4610,-0.430028
KIAA1211,6744,-0.429923
ADCYAP1R1,56,-0.429534
CC2D2B,9756,-0.429251
SOX11,2663,-0.429251
XPR1,3530,-0.429246
TANC1,8125,-0.428761
FLJ42627,9952,-0.428264
F10,885,-0.427106
RRS1,4767,-0.427059
COL19A1,563,-0.425913
FBXO7,5030,-0.423953
UBR1,9208,-0.423643
MAG,1596,-0.423524
JMJD6,4766,-0.423348
WDR4,4318,-0.42321
ZNF507,4592,-0.422698
DUSP16,7616,-0.421986
PDCD10,4520,-0.421552
ZNF689,8484,-0.418375
CASC1,6238,-0.418071
INSM1,1392,-0.417756
PDHA1,1981,-0.417559
CLN3,526,-0.416565
GJC2,6672,-0.416252
IGFBP2,1350,-0.415255
ATG12,3506,-0.414777
SLN,2619,-0.4137
ZFP82,9525,-0.412954
SASH1,4830,-0.411657
CYB5A,643,-0.411563
ITGA9,1411,-0.411545
SOX17,7050,-0.411536
MKRN2,4967,-0.410329
CYP4F11,6884,-0.410046
HIRA,2920,-0.409794
ASRGL1,7518,-0.409691
MSI2,8631,-0.409196
ZFP28,8840,-0.40883
PAFAH2,1926,-0.406882
RASA1,2346,-0.406035
PLEKHA3,7184,-0.405934
GOT2,1096,-0.40293
GJC1,3950,-0.401656
F3,882,-0.401607
NDRG4,7155,-0.401026
ATG9A,7239,-0.400907
AJAP1,6498,-0.400436
LRRC8D,6174,-0.399315
EGR4,802,-0.398997
PNO1,6582,-0.398922
IFNGR1,1345,-0.398734
ALYREF,4025,-0.397507
CD44,418,-0.397227
ACOT13,6469,-0.396808
ZDHHC13,5939,-0.396445
FAM133A,9597,-0.394904
ACAP2,4929,-0.394806
ALDH1L2,9095,-0.393803
GPR161,4889,-0.391929
RNF13,4560,-0.391184
CYB5R3,698,-0.391003
PAAF1,7546,-0.390895
NFS1,3467,-0.390525
ZNF471,6792,-0.390247
C1QB,312,-0.390074
TMEM47,7723,-0.388304
CYP11A1,651,-0.388148
ZFAND4,8343,-0.387811
PPP1R11,2788,-0.387742
LPL,1561,-0.387694
C7orf61,9857,-0.387668
EIF3K,5346,-0.387625
PAWR,1938,-0.387438
H2AFY2,6307,-0.387189
EPB41,836,-0.386864
MOV10,1693,-0.386612
DYNC1I1,725,-0.3863
KCNB1,1446,-0.386073
KCNJ3,1457,-0.385646
PANK1,5860,-0.385368
ADGRA3,9148,-0.385073
TPD52,2877,-0.385001
STPG1,8190,-0.38496
TOR1AIP1,5166,-0.384658
BOLA3,9788,-0.384122
SLC10A3,3163,-0.383272
EGLN1,5968,-0.383218
ZNF584,9254,-0.382738
CLEC2B,3913,-0.381939
ENPP4,4609,-0.381315
CDYL2,8627,-0.380356
MYO9B,1759,-0.379751
AGAP3,8539,-0.379747
TPI1,2879,-0.379431
SCAMP2,3960,-0.378291
DFFB,690,-0.378014
RBL1,2354,-0.377527
GTF3C6,8380,-0.377272
C21orf58,5886,-0.376041
TSC22D1,3384,-0.375208
GMPPB,5468,-0.374499
ZNF333,7922,-0.373616
CCDC88A,6389,-0.373586
BCAS2,4075,-0.37279
ZRANB1,6000,-0.371447
CAMK2B,357,-0.370419
HPN,1276,-0.370346
HMGB1,1250,-0.370077
FAM107A,4493,-0.369256
SMOX,5938,-0.368817
FTCD,4336,-0.367166
CAP2,4176,-0.366715
SSC4D,8807,-0.365977
AP3S1,515,-0.365556
MRPL51,5667,-0.365369
YAF2,3999,-0.364284
TNKS2,7589,-0.36424
ACAA2,4156,-0.363591
CAPN13,8288,-0.362511
DHRS7,5799,-0.362075
FRMPD4,3803,-0.361272
MPZL1,3451,-0.360806
SPAG16,7304,-0.360257
C19orf12,7727,-0.360231
CTIF,3829,-0.35988
TMEM14B,7692,-0.359781
MAP3K1,1649,-0.359221
CIDEC,6986,-0.359088
NIPAL2,7414,-0.359028
EMC10,9522,-0.357951
G2E3,6351,-0.357677
TBC1D16,8643,-0.357303
UBE2D3,2935,-0.356608
CDC42,433,-0.354973
DACT2,9159,-0.354902
PERP,6999,-0.35421
RAB9A,3600,-0.353706
VPS35,6406,-0.35273
RGR,2384,-0.352139
ARRDC4,8270,-0.351708
RHPN2,8106,-0.350694
SV2C,4661,-0.349452
TTC39B,9074,-0.349108
CCR1,533,-0.348838
BID,276,-0.348319
FAM118B,7315,-0.346022
ACAT2,18,-0.344405
SLC9A9,9545,-0.343803
NINL,4658,-0.343747
STX17,6112,-0.342814
STARD8,3802,-0.342525
PAPD5,7044,-0.341893
TCF12,2779,-0.341383
PRTG,9500,-0.340132
RND3,171,-0.339683
RRP7BP,8261,-0.339571
FRS2,4333,-0.339244
WISP2,3382,-0.339125
TTYH1,6710,-0.338756
LIN7C,6272,-0.337303
C1D,4148,-0.336837
PHACTR3,8507,-0.334945
APH1B,7708,-0.334565
WDR81,8642,-0.334423
CTTNBP2,7793,-0.333992
FGF7P3,9971,-0.333525
AP1M1,3414,-0.332468
C10orf88,7488,-0.332308
ZZZ3,5126,-0.332302
NDUFB3,1786,-0.332201
PBXIP1,6705,-0.331576
FZD4,3176,-0.331133
ABHD13,8058,-0.330591
NMT2,3615,-0.330425
NT5DC3,5778,-0.330023
ADI1,6235,-0.329709
ZSCAN5A,7272,-0.329041
SMARCA5,3218,-0.328798
MDM4,1640,-0.328416
MIEF2,8646,-0.328407
WDR17,8535,-0.327724
PLCXD1,6283,-0.326307
NAV1,8137,-0.325868
CCNQ,8273,-0.322835
UQCRFS1,2959,-0.321708
KIF25,1497,-0.321169
YARS,3265,-0.321055
ARF3,164,-0.320045
BEGAIN,6807,-0.319742
TAP1,2755,-0.319453
FAM234A,7789,-0.319286
TRAF4,3727,-0.318285
NSMCE1,9215,-0.317481
ROCK2,3653,-0.316291
LMAN1,1552,-0.316072
SBF1,2508,-0.31502
CCNL1,6630,-0.314157
CYCS,5896,-0.31275
DAD1,657,-0.312148
NFATC1,1814,-0.311307
CDC37,4472,-0.310366
VAMP7,2731,-0.310341
GSKIP,5768,-0.309508
ARSF,186,-0.308943
HTR3B,3518,-0.308617
CCDC7,7383,-0.306556
RPL35A,2441,-0.306546
PHF10,6244,-0.306305
DPP3,3964,-0.306168
YY1AP1,6232,-0.304099
DNA2,717,-0.303551
SMO,2628,-0.303271
DUSP10,4512,-0.302947
S100A6,2496,-0.302503
C19orf33,7002,-0.302065
CDKN1A,452,-0.302002
CHPT1,6622,-0.301753
PRIMA1,8891,-0.301485
SLC22A5,2616,-0.300761
CD9,405,-0.300418
FLI1,949,-0.300057
ADSSL1,8597,-0.300051
TBL2,5238,-0.299859
MCFD2,8180,-0.299338
MRPS12,2449,-0.298959
VAT1L,6847,-0.297339
FBXO22,5203,-0.297157
LEPROTL1,4910,-0.297061
ADGRG1,3566,-0.296602
DOCK1,731,-0.296412
PRKAR1B,2166,-0.295865
DTNA,747,-0.295863
FBXO6,5206,-0.295615
STOX1,9302,-0.294884
GNB1L,5969,-0.294802
MCUR1,6988,-0.294605
CHRAC1,5891,-0.294317
MAP7D3,7340,-0.29418
HSDL1,7742,-0.293599
NOTCH2,1851,-0.293502
TBC1D10C,9713,-0.293017
SMAP2,7086,-0.292888
PPP1CA,2129,-0.29247
FRMD8,7758,-0.292466
UFSP2,6270,-0.29216
NCK2,3203,-0.291854
TTC3P1,9596,-0.291832
COA4,5681,-0.291571
MAGT1,7801,-0.291362
HSD17B8,3105,-0.291352
NTN5,8653,-0.290481
HIVEP3,6919,-0.290387
C11orf71,5935,-0.290296
C18orf25,8925,-0.289762
SORT1,2494,-0.289659
TMEM104,6039,-0.289221
EML2,5011,-0.288872
CACNG3,4111,-0.288763
PMPCA,4761,-0.28863
CDC123,3395,-0.287628
STEAP2,9459,-0.287472
GLI3,1062,-0.287405
RSRC2,7171,-0.286636
RAP1B,2334,-0.286245
LCA5,9157,-0.285827
SMAD5,1590,-0.284804
NCBP3,6299,-0.284615
TUBA8,5850,-0.284414
RILPL1,9698,-0.283817
COPS4,5620,-0.281916
ZDHHC9,5606,-0.281821
SLC35E3,6308,-0.281587
SNX6,6917,-0.280541
LINC00467,7995,-0.27937
ZNF33A,3031,-0.279341
SNAPC1,2636,-0.27913
RAB11FIP5,5155,-0.27848
MPL,1696,-0.277781
ADARB2,47,-0.277175
DDX1,684,-0.277121
PHF20L1,5603,-0.27621
C2orf72,9448,-0.276048
MUL1,7308,-0.27562
PKN1,2175,-0.275332
PEX14,2001,-0.274952
TMEM86A,8877,-0.274832
TBCB,507,-0.274693
GRIN1,1142,-0.274188
ZPR1,3401,-0.273562
TXNDC9,4026,-0.273041
EPN2,4627,-0.271461
SATL1,9650,-0.271364
LY6D,3274,-0.270373
SRP68,2687,-0.26911
EID3,9906,-0.268186
SLC25A42,9529,-0.268109
DHX36,9174,-0.267914
PTPN20,5168,-0.265856
THEM4,8540,-0.265126
TRAF5,2891,-0.265114
THOC5,3264,-0.26454
ABCF2,3957,-0.264126
STARD5,7603,-0.263905
ITPA,1424,-0.263763
VSTM2B,9659,-0.263182
NENF,5472,-0.262959
PARP9,7738,-0.262337
SLC16A2,2608,-0.261111
CD109,8802,-0.261103
CPM,579,-0.260698
BBS7,6212,-0.260587
ZNF222,3038,-0.259936
FBXO34,6119,-0.258684
SRD5A1,2681,-0.257634
RNF123,6976,-0.257551
TNFAIP8L1,8655,-0.256254
FAM222A,8041,-0.254595
TRIM56,7688,-0.254554
ZNF567,9122,-0.254246
JMJD4,7167,-0.253289
RAI1,4301,-0.253064
DNAJB5,5045,-0.252688
BCL2L2,263,-0.252545
CHN1,492,-0.252439
ZNF678,9625,-0.252105
PIK3C3,2040,-0.252077
AAAS,3129,-0.251511
PLEKHA4,6838,-0.251235
MAL2,8425,-0.250717
GPRC5B,5826,-0.25069
MORF4L2,3737,-0.250383
CIP2A,6833,-0.250045
PRRT1,7624,-0.249649
ATP1A3,208,-0.249347
SLC2A5,2584,-0.248456
UFL1,4856,-0.248326
B3GNT5,7795,-0.248072
SHC4,9817,-0.247898
BTBD6,8161,-0.24663
TMTC1,7766,-0.246239
ZNF83,6423,-0.246088
ZNF271P,4315,-0.245881
RGS20,3275,-0.244869
VPS50,6341,-0.244663
ALDH2,100,-0.244253
NIT1,1834,-0.243854
MEA1,1642,-0.243298
TNC,1319,-0.243033
GALNT15,8548,-0.242951
SUGCT,7401,-0.242777
PIFO,8700,-0.241749
LGR4,6294,-0.241092
MRPL58,1324,-0.240367
UQCRH,2960,-0.238834
LPAR6,4012,-0.237641
ZBTB1,4618,-0.237585
NDRG1,4124,-0.236955
STX1A,2715,-0.235973
IDS,1336,-0.235402
CARMIL2,8904,-0.235132
COL20A1,6828,-0.234943
WWC1,4808,-0.234607
BRF2,6254,-0.234466
NARS,1771,-0.23407
P4HA1,1920,-0.233696
FZD2,983,-0.233155
IFT22,7113,-0.232916
SAMD9L,9290,-0.232913
DNM2,728,-0.231835
FES,921,-0.231561
C12orf43,7137,-0.230667
SMU1,6226,-0.229739
POGK,6830,-0.229363
TANGO6,7319,-0.228685
TPMT,2883,-0.22851
MBOAT1,9046,-0.228132
WNK2,7182,-0.228059
FEZF2,6140,-0.227612
GUCD1,7725,-0.227053
KHDRBS3,4271,-0.226496
KIF5C,1489,-0.226417
ZNF112,3071,-0.225896
ZIC3,3017,-0.22496
CSNK2A2,609,-0.224898
SERP1,5312,-0.224694
COL26A1,8805,-0.223504
TRMT13,5931,-0.222539
PCDH1,1946,-0.222516
ODC1,1895,-0.221031
FAM169A,5149,-0.220406
RHOBTB3,4585,-0.219546
ZNF600,9118,-0.219397
TMEM87A,5107,-0.219265
CEP290,7529,-0.2178
ADCY8,53,-0.217253
EPHB2,844,-0.217027
LSG1,6280,-0.216544
GRSF1,1161,-0.216535
SAMD14,9247,-0.216306
ASNSD1,5950,-0.215656
RGS16,2392,-0.215526
HEPH,3846,-0.215334
KIF27,6332,-0.213788
LRSAM1,8199,-0.212546
CRTC3,7108,-0.211486
RNH1,2404,-0.211099
TRIML2,9286,-0.210979
ACYP2,43,-0.210917
SLC26A10,7157,-0.210601
RPF1,7512,-0.210458
ADSL,74,-0.210114
SPATA13,9338,-0.209902
GIMAP4,6260,-0.209276
PRKCZ,2180,-0.208168
SPIN3,9168,-0.208058
TAF11,2750,-0.207438
FARS2,4273,-0.207335
DTX4,4772,-0.207325
CAPNS1,365,-0.207324
TSPAN2,3979,-0.20729
TTLL7,7381,-0.207181
CD2AP,4965,-0.206793
TAF4B,2744,-0.206792
B4GALT1,1048,-0.206704
MAP4K4,3635,-0.206596
SCYL2,6375,-0.206398
ITGB1,1416,-0.205956
PSMF1,3660,-0.204115
PLEKHA5,5930,-0.203855
BRF1,1183,-0.202797
HK2,1228,-0.201377
MICU3,9585,-0.20135
SLC7A10,6539,-0.20121
SCN7A,2519,-0.201066
NR2C2,2887,-0.200762
AQP4,157,-0.200703
GOSR2,3703,-0.200332
GRAMD1C,5999,-0.200303
TTLL11,9073,-0.199778
KCNJ6,1460,-0.199765
MAP1A,1606,-0.198506
LIN28B,9800,-0.1983
ZCWPW1,6132,-0.198076
ANKRD24,9182,-0.198063
PCNX2,7486,-0.19797
ATOH8,8040,-0.197917
ATP1B2,210,-0.197683
CDAN1,8902,-0.197083
TAF12,2751,-0.196745
DIRC2,8045,-0.19596
PWWP2A,8453,-0.195765
MFNG,1663,-0.195633
ADCY2,49,-0.195269
PAK2,1931,-0.194894
TSC2,2905,-0.194579
NRDC,1872,-0.194465
NKAIN2,9048,-0.193679
PYM1,7893,-0.192135
RNF2,2402,-0.192092
TWNK,6554,-0.192016
S1PR5,5868,-0.190104
TUBD1,5638,-0.188661
PSMC3IP,5451,-0.18843
TARS2,7543,-0.187648
C12orf45,8581,-0.187537
TMEM126A,7853,-0.186685
N4BP2L2,4151,-0.186338
PACS2,4783,-0.185547
DNAL1,7718,-0.184803
DESI2,5567,-0.184353
PIGT,5792,-0.182918
ZNF586,6014,-0.182703
SLC16A6,3495,-0.182197
LFNG,1533,-0.182099
RASL11A,9752,-0.182084
MSTO2P,9999,-0.182017
RELL1,9989,-0.181512
CNIH4,5414,-0.181211
PRAF2,4517,-0.181209
ARMCX6,5926,-0.180923
HEYL,5224,-0.179803
MGARP,7984,-0.179771
FDFT1,916,-0.179164
ERAP2,7029,-0.178812
JUNB,1436,-0.178727
THAP10,6585,-0.178686
ID1,1325,-0.178182
ZBTB11,5282,-0.178167
SFMBT2,6862,-0.17789
UBFD1,6506,-0.177255
QRSL1,6247,-0.177254
ADK,60,-0.177195
SLC16A7,3522,-0.176676
WDR35,6773,-0.176645
SLC7A7,3469,-0.176585
TMEM97,5353,-0.176575
STK33,7183,-0.176563
WDR33,6279,-0.176534
FHIT,935,-0.17607
IMPAD1,6065,-0.175875
WDHD1,4492,-0.175587
POLR3C,4253,-0.175288
FCGRT,915,-0.175282
WDR26,7549,-0.174424
REXO2,5122,-0.174199
TIA1,2828,-0.173876
HSPA13,2708,-0.173585
NOS1,1847,-0.173377
HCST,4351,-0.173167
ATP6AP1L,8286,-0.172905
NAPRT,8330,-0.172746
TLR6,4098,-0.172274
KRTCAP2,9228,-0.172162
NKAIN4,8702,-0.172111
SDHB,2532,-0.171723
ELL2,4644,-0.170694
EFHD1,7564,-0.170614
TOMM5,9846,-0.170216
CA8,332,-0.169262
PALM2,8423,-0.168558
ZNF727,9898,-0.168536
ZDHHC17,4862,-0.168309
TMEM33,6183,-0.168161
RFX5,2382,-0.167847
DRAM1,6276,-0.167445
SOX3,2658,-0.166959
CBR1,386,-0.166876
VKORC1L1,9055,-0.166016
ZNF518A,3850,-0.164203
EFEMP1,910,-0.164043
DNAH7,6524,-0.163845
PLCD3,8394,-0.163699
C1QTNF2,8462,-0.163683
PDGFRL,1978,-0.163471
C9orf72,9274,-0.162874
FBXL14,8887,-0.162844
PRNP,2200,-0.162638
FAM217B,6990,-0.162608
ZNF614,7507,-0.162351
HES6,6305,-0.161419
SLC35B3,5551,-0.160815
AMACR,4962,-0.160697
RMDN1,5607,-0.160505
NISCH,4503,-0.160269
