gene,id,z
NCAN,611,-4.761463
DENND1C,7474,-4.758907
HTR1E,1312,-4.757698
AZIN2,8406,-4.753738
STUB1,4070,-4.747035
CD151,427,-4.743046
TMEM141,8084,-4.742757
KCNH7,8160,-4.736826
ZDHHC4,6175,-4.7366
SULF1,4768,-4.735724
PUSL1,8670,-4.733834
FAH,899,-4.717244
PHF20L1,5603,-4.713105
PAH,1928,-4.707284
TMEM132A,6091,-4.7053
PGAP1,7502,-4.70177
HSPBP1,4979,-4.700104
C6orf52,9683,-4.695206
PACRG,8800,-4.693564
DTX1,750,-4.689949
NWD1,9528,-4.686541
SLCO2A1,2613,-4.682758
ICAM5,2837,-4.679012
GALM,8740,-4.678777
GRIK2,1138,-4.676053
MYBPC1,1738,-4.673838
ACTR10,6473,-4.672509
CRHBP,589,-4.667856
IL34,8908,-4.666956
MAPKAPK3,3097,-4.663509
NDFIP1,7600,-4.661917
CCDC189,8205,-4.660959
TBC1D24,6733,-4.660584
C1QA,311,-4.659104
ERCC6L2,9736,-4.654346
PDK2,1984,-4.650727
EDN1,776,-4.650536
MAFK,3111,-4.639427
ADIRF,4406,-4.632634
MIR99AHG,9786,-4.629278
GPC6,3967,-4.626317
DERL2,5555,-4.622256
PSMC3,2237,-4.61992
APEH,146,-4.619613
MCHR1,1112,-4.619132
SGSH,2551,-4.612008
IDS,1336,-4.609743
CHST9,7715,-4.606843
CSF2RA,607,-4.604638
NIPSNAP1,3236,-4.603762
NEDD8,1799,-4.601756
S100A16,8836,-4.599861
TRPV2,5730,-4.599693
MAGED1,3665,-4.599075
GNB1L,5969,-4.598317
ENO1,830,-4.597091
TMEM106C,7222,-4.592442
MTCH1,5010,-4.589381
C11orf49,7257,-4.575415
CYTH4,5291,-4.572248
VPS25,7898,-4.568984
LMO4,3252,-4.568423
MAPK8IP1,3655,-4.566592
AGPAT2,4212,-4.565082
RASGRF2,2349,-4.564989
RHOF,5942,-4.562358
PIK3CD,2042,-4.556952
C16orf89,8910,-4.554682
TNFRSF11A,3357,-4.554653
KCNQ2,1478,-4.550637
NAT6,5014,-4.55048
PLPP4,9195,-4.549495
ZIC1,3016,-4.542817
GALNT16,6726,-4.542188
PSEN2,2220,-4.541614
TEX30,8327,-4.538603
CCT5,4646,-4.53773
ARPC3,3974,-4.53605
HECTD2,8865,-4.53597
CCNYL1,8996,-4.528611
NDUFA9,1782,-4.528431
ARMCX1,5693,-4.526954
KLHL12,6933,-4.524345
KCNMB2,4059,-4.517643
LNPK,7623,-4.517372
TMEM182,8748,-4.510576
LRRC14,3767,-4.506168
RIN1,3723,-4.504558
TOX4,3866,-4.504139
MIEF1,5927,-4.501358
CD248,6653,-4.500689
MYO5B,1756,-4.497173
NKAIN1,7298,-4.495513
SKAP2,3426,-4.493342
NAT14,6648,-4.489838
WNT10A,7577,-4.48917
MPPED1,328,-4.479975
PNO1,6582,-4.479369
JUN,1435,-4.476693
NSDHL,5537,-4.476144
MR1,1247,-4.47551
EPHA6,9547,-4.458424
ENTPD6,415,-4.457675
IMP4,8321,-4.453487
PTS,2290,-4.450627
BIRC3,148,-4.449273
MARK4,6872,-4.44289
DPYS,736,-4.436657
DPYSL4,4221,-4.435817
KRT17,1504,-4.43409
KCNQ3,1479,-4.431031
DNAJC2,5254,-4.43075
CUL2,3211,-4.42865
ALAS1,96,-4.428358
STOML1,3616,-4.423816
RAB39A,5993,-4.422732
TMEM17,9233,-4.418339
EMP3,825,-4.417413
PDXP,6632,-4.416305
ZNF219,5653,-4.416182
ASTN1,198,-4.411477
STK17B,3554,-4.409666
PSME3,4029,-4.404922
CENPS,9742,-4.400672
CALY,5529,-4.400377
TMEM120A,7769,-4.399851
AKAP5,3662,-4.395855
XKR4,8434,-4.393498
WDR25,7295,-4.393086
GREM2,7059,-4.390843
TBC1D26,9699,-4.382694
CALHM2,5576,-4.382618
POLR2G,2101,-4.382073
FAM173A,7192,-4.37993
ARF3,164,-4.379244
KCNT2,9664,-4.379203
AGMAT,7413,-4.377993
BAIAP2,4162,-4.37076
BCRP2,9836,-4.370221
DOK5,6449,-4.369823
SLC35B1,4055,-4.367856
MAP1LC3A,7950,-4.36548
PPP1R32,9313,-4.359802
LIMS2,6373,-4.357851
ANOS1,1439,-4.355694
SLC2A10,7628,-4.354778
IDH2,1331,-4.354285
WNT4,5905,-4.353284
PPP3CB,2148,-4.352611
ATL1,5575,-4.352514
RCN2,2362,-4.351316
LINC01547,7943,-4.35102
GSTM2,1169,-4.350986
SAMD9,6015,-4.348594
LYPD1,8520,-4.345322
C1QC,313,-4.34389
OSBPL8,8458,-4.337382
RRAGB,4095,-4.337237
AKR1C1,680,-4.335668
C16orf58,7091,-4.334273
VSIG4,4551,-4.331931
KCNJ5,1459,-4.331713
RASGRP1,3991,-4.330722
EFEMP2,5501,-4.328943
PPP1R17,4337,-4.328335
ZNF233,9701,-4.325379
SLC8A2,2597,-4.32276
SLC25A23,7249,-4.319138
NAA11,7993,-4.318626
C1QTNF12,9778,-4.310659
ZNF727,9898,-4.307958
SLC35A2,2948,-4.304137
ATOX1,205,-4.301693
MAP1S,6204,-4.301352
DDAH2,4948,-4.290805
PLTP,2076,-4.290244
EYA2,879,-4.289266
FCGR1B,912,-4.28888
ACTR1A,3988,-4.285067
MYH10,1747,-4.283574
GRIN2B,1144,-4.277911
AEBP1,80,-4.277314
CMTM7,8384,-4.277159
NOVA2,1855,-4.276265
ERCC1,857,-4.27454
RNF128,7307,-4.274294
RANBP3L,9262,-4.272046
TSPAN14,7670,-4.271932
GOLGB1,1094,-4.265484
TTC9C,9480,-4.264354
FABP5,890,-4.261768
PTPA,2143,-4.257684
OAF,9321,-4.254735
RDH12,8890,-4.252857
PACSIN1,5495,-4.248471
GDAP1L1,7212,-4.248345
FILIP1L,4532,-4.247374
NIPSNAP3A,5090,-4.238226
PRKG2,2182,-4.235535
SUMF1,9555,-4.234391
KLF6,566,-4.231445
TMEM70,6088,-4.230825
ENHO,9734,-4.229638
LYRM4,6655,-4.229447
FAM107A,4493,-4.229272
RNF7,3726,-4.222122
DZIP3,3756,-4.218618
FCGBP,3388,-4.216645
TMEM198,8741,-4.216238
CEP170B,9498,-4.214059
VPS29,5823,-4.213441
OPRK1,1903,-4.20795
CLU,520,-4.207734
SNX11,5462,-4.206169
ADRA2C,69,-4.202902
TINCR,9443,-4.200819
GLT8D2,7709,-4.198774
HTT,1212,-4.195808
CCL28,6544,-4.195017
CASC10,9819,-4.179719
SPATA18,8769,-4.178604
PSME1,2250,-4.17584
RNF165,9908,-4.173321
DUSP14,4444,-4.169551
FHOD3,7534,-4.16863
PUM3,3893,-4.163504
ATP13A2,4867,-4.158175
LAPTM5,3084,-4.157882
TOLLIP,5928,-4.156922
BCAN,6972,-4.156535
GNAO1,1077,-4.156133
TRMT10C,6067,-4.154545
AIF1,92,-4.15451
RALGPS2,6153,-4.153264
FAM46A,6338,-4.152174
CHPF,7306,-4.150983
PSMB2,2229,-4.150778
STARD3NL,7779,-4.150344
BRI3BP,8846,-4.146914
STEAP1,5242,-4.146596
EPHB3,845,-4.145137
LY6E,1579,-4.144549
MAGEH1,5387,-4.140041
BCL11B,7139,-4.138408
MFAP1,1658,-4.137153
IL17RD,5997,-4.122196
ATP5MC1,221,-4.117351
RAB15,9739,-4.117221
ARFIP2,4984,-4.117111
DNAJA1,1295,-4.114702
CRH,588,-4.113968
RDH10,9064,-4.11174
PNOC,2082,-4.1116
EFR3B,4656,-4.106848
CALHM6,9890,-4.106315
PRDX4,4207,-4.104148
TMEM47,7723,-4.100458
SOX5,2660,-4.098483
PEBP4,9062,-4.094942
OXTR,1914,-4.092865
CCDC149,8219,-4.085764
ADCY7,52,-4.084075
DUSP18,8976,-4.083166
EIF1AD,7885,-4.083151
CDCA7,7777,-4.082066
SLC30A10,6317,-4.081854
GRIK1,1137,-4.07969
PSMB10,2234,-4.078748
FAM212A,9797,-4.075977
BEND5,7344,-4.071716
ARNTL2,6599,-4.066464
TPST1,3216,-4.064739
SERPINB2,1929,-4.061807
IL10RA,1366,-4.06096
CDC42,433,-4.059677
CCDC85C,9603,-4.05909
COMMD9,5415,-4.057905
VKORC1L1,9055,-4.057786
PHF23,7267,-4.056419
DMGDH,5484,-4.056367
ATAD3A,6211,-4.05599
SLC39A3,5493,-4.050078
MRPS9,7149,-4.049818
FAM219B,6681,-4.049735
SERINC3,4394,-4.0494
C3orf70,9559,-4.048985
AAGAB,7375,-4.048097
SLIT3,2618,-4.047755
MYCNOS,4129,-4.044842
ICAM3,1323,-4.043547
E2F5,765,-4.043389
ONECUT1,1262,-4.042162
HMGCS1,1256,-4.041648
PTPRR,2287,-4.039739
C8orf82,9870,-4.039478
CHRDL1,8269,-4.038596
WNT7B,3002,-4.037688
FBLN2,908,-4.035454
SOX4,2659,-4.033543
SNX3,3332,-4.032951
SPR,2675,-4.032761
DNASE1L1,721,-4.03194
MAPK7,2186,-4.031777
MIEF2,8646,-4.0314
ACTR3B,6678,-4.030561
BEGAIN,6807,-4.029199
NDUFAF4,5401,-4.029044
STMN2,4446,-4.027829
FNIP2,6808,-4.022493
ADAMTSL2,3782,-4.022086
DNAL1,7718,-4.016398
GYG2,3415,-4.016258
TTLL12,4744,-4.013847
IGSF21,8069,-4.012402
PLA2G7,3108,-4.011438
LAMC3,4093,-4.008367
SFMBT2,6862,-4.008107
JAG2,1431,-4.006983
BABAM2,3706,-4.003444
SNX2,2648,-4.002895
FNBP1L,6041,-4.001608
NUS1,8505,-4.000848
RPL7L1,9579,-3.997725
HEBP1,5546,-3.996507
RAD51D,2325,-3.996458
ST6GALNAC6,5506,-3.993429
ARHGDIB,178,-3.991597
COL25A1,7952,-3.987097
MAST3,4682,-3.984085
MLX,2782,-3.98385
TCTA,2786,-3.983024
EIF3J-AS1,9951,-3.9824
TMEM86A,8877,-3.981921
CERS1,4289,-3.981089
APEX1,147,-3.979236
ZNF780A,9519,-3.973418
DHCR7,694,-3.972782
LRPAP1,1569,-3.971935
FIGNL2,9852,-3.971395
UQCRFS1,2959,-3.965151
FSIP1,9109,-3.964907
STX12,4989,-3.9647
ITPKA,1426,-3.962768
CCK,390,-3.96206
EMG1,4146,-3.959901
RLBP1,2397,-3.959791
GLP2R,3587,-3.959171
RAB11FIP1,7544,-3.959083
COLEC11,7207,-3.958191
PTHLH,2261,-3.955873
DHRS9,4017,-3.955306
USP12,9292,-3.950561
SAP30BP,5423,-3.950328
CAP2,4176,-3.948912
PLD6,9246,-3.946662
VAC14,6384,-3.944937
CHL1,4304,-3.94416
PSMD8,2246,-3.937358
PIM2,4430,-3.937107
SMPD1,2629,-3.933575
P4HA2,3437,-3.930252
THBD,2818,-3.926715
NELL2,1808,-3.926055
ATP6V0B,230,-3.924174
DLG2,706,-3.923636
GRSF1,1161,-3.921115
SLC44A3,8674,-3.918248
MT1A,1710,-3.915357
CSGALNACT1,6431,-3.915257
CNTNAP2,5148,-3.912685
KPNA2,1498,-3.907301
TOMM5,9846,-3.904774
ADRB2,71,-3.903633
PTGES,3689,-3.902643
ACVR2A,39,-3.902406
ARHGAP12,8364,-3.902374
RHOC,170,-3.900275
WDR17,8535,-3.899436
CFL1,475,-3.894468
DDN,4716,-3.894215
TNFAIP8L2,7325,-3.892964
FAM105A,5933,-3.892597
SLC49A3,7836,-3.892118
ADCK2,8215,-3.890952
C16orf87,9768,-3.890908
ASIC2,19,-3.889082
VPS37B,7376,-3.885019
SHANK1,5549,-3.883286
MANBAL,6980,-3.882478
CEP126,6787,-3.879376
SAMD14,9247,-3.877435
ATG7,4200,-3.875693
RAB24,5876,-3.875373
CCAR2,6877,-3.873563
MT1JP,1714,-3.873368
C1orf74,8947,-3.871029
SPTY2D1,8876,-3.868405
DRC1,8316,-3.866598
FBXL18,7499,-3.862723
DNAH7,6524,-3.861464
B3GAT1,5275,-3.861183
ADCYAP1,55,-3.859462
HAUS7,6325,-3.859155
ABCB6,3955,-3.858183
NIT2,6607,-3.85805
GTF3C6,8380,-3.85484
ERLIN1,4245,-3.850287
ROBO1,2406,-3.849655
LAMA2,1512,-3.838788
RHPN1,8452,-3.836272
IFI6,984,-3.83062
PLCD3,8394,-3.826038
TMEM97,5353,-3.825699
TRMT61A,8488,-3.825283
TSPOAP1,3550,-3.822833
MCAT,5355,-3.818768
CNTN4,9023,-3.808732
C11orf74,8573,-3.807711
SP5,9791,-3.806978
P2RY14,3894,-3.804665
VPS18,6816,-3.803665
PLEKHJ1,6156,-3.796331
TBPL1,3677,-3.796038
CRYZ,602,-3.788135
SCN9A,2521,-3.786895
MCM6,1631,-3.786528
ZPR1,3401,-3.78581
BTBD1,5854,-3.78279
SCAPER,5518,-3.781053
VPS35,6406,-3.780606
DNAJC8,4580,-3.778086
TBCB,507,-3.775687
ZNF449,9279,-3.77396
MAP2,1608,-3.770747
ARMCX2,3836,-3.770746
TRIM24,3366,-3.769458
MT1L,1716,-3.766852
KLHL35,9477,-3.766113
RSPO4,9665,-3.765974
GRM3,1151,-3.765857
NPY5R,1869,-3.764601
ADSL,74,-3.763602
COL10A1,557,-3.763117
GMPPB,5468,-3.762439
FAM98A,5094,-3.762063
UBE2D2,2934,-3.758361
DEDD2,9120,-3.757304
SYNM,4836,-3.755638
THTPA,7283,-3.755269
SAMD4A,4685,-3.750304
MBOAT2,8719,-3.749754
SEC61A2,6190,-3.745416
TNFAIP8L3,9766,-3.745094
HTR3B,3518,-3.744746
CDYL2,8627,-3.74228
RMND5B,7104,-3.742266
PDGFA,1975,-3.741578
COPB2,3562,-3.739892
P2RY6,1919,-3.737447
CCDC158,9631,-3.735414
LARP1,4851,-3.734116
MAFG,1595,-3.734017
PNPLA6,4371,-3.731619
ACSF2,7542,-3.730422
BHMT2,4999,-3.729796
DDX41,5739,-3.72614
BBS4,256,-3.725614
CTSH,633,-3.723605
COL24A1,9420,-3.723363
AKAP14,9085,-3.722456
EGFEM1P,8344,-3.72222
CHRNA6,3436,-3.717715
REEP1,7159,-3.715291
NEPRO,5066,-3.714102
BORCS7,8566,-3.709008
CCR1,533,-3.705778
OLFM2,8332,-3.702638
TMEM160,6083,-3.701065
SGPP2,8732,-3.70021
LRRC8B,4919,-3.700181
ILF3-AS1,8935,-3.697881
SDK2,5959,-3.694573
ANGPTL6,7764,-3.692945
KCTD17,7380,-3.690771
SERPINI1,2033,-3.68711
GEMIN4,5528,-3.686966
CD38,414,-3.684323
PIRT,9945,-3.684046
LRRC4C,6849,-3.68228
PYCARD,5419,-3.680626
TMEM196,9428,-3.680375
DHRS7B,5116,-3.679471
KCTD12,8475,-3.674919
TCTE1,9266,-3.674105
TIMM50,8305,-3.673853
RNF187,8968,-3.673678
HSD17B14,5636,-3.672619
ABHD17C,6900,-3.67235
PHLDA2,2908,-3.672132
ADORA2B,63,-3.6697
HMGB3,1252,-3.669626
SDAD1,6179,-3.668254
TSPAN17,5202,-3.664562
ZFAND2A,8194,-3.655383
RPAP3,7345,-3.655147
DYNLT3,2787,-3.653551
ACP1,25,-3.653176
LRP3,1565,-3.652402
FAM120AOS,9076,-3.649241
CHRNA4,501,-3.644951
SH2D1B,8542,-3.641984
SND1,5265,-3.641767
ERBB4,856,-3.641157
WFS1,2995,-3.640975
STON2,8110,-3.640156
LZTR1,3151,-3.639964
RASAL3,7141,-3.637596
METAP1,4746,-3.636645
YPEL5,5804,-3.636282
CYP4Z1,9223,-3.63184
PKD2L1,3459,-3.631212
BCAS2,4075,-3.629882
MGAT4C,5051,-3.629457
CMTM4,8905,-3.62662
GPKOW,5316,-3.623792
1-Mar,7092,-3.62285
DCAKD,7441,-3.621266
RNF40,3828,-3.620999
GPR6,1106,-3.614
CSPG5,4279,-3.61379
DLEU7,9314,-3.613642
NABP2,7228,-3.61333
PRDM12,6927,-3.613202
RGS14,4262,-3.612749
NDUFV1,1792,-3.612272
CERS4,7313,-3.612129
DACH1,656,-3.611458
PQLC1,7517,-3.607361
CFAP44,6425,-3.606037
IQCA1,7400,-3.596524
ENKUR,9300,-3.591084
TP53I11,3690,-3.588977
YWHAZ,3012,-3.586249
GLI1,1061,-3.586173
CLIC5,5864,-3.583473
TYROBP,2927,-3.583366
ACTR3,3976,-3.58196
FZD3,3112,-3.578116
MAPK4,2185,-3.577389
ATP6V0E2,9058,-3.575678
LINC01551,9764,-3.574201
SLC25A14,3450,-3.573295
CACUL1,8868,-3.571688
ACOT7,4554,-3.568764
EIF1AY,3482,-3.567446
IL12RB2,1369,-3.565684
MMGT1,8338,-3.56503
FAS,154,-3.563243
PARP8,7353,-3.562297
ADGRF5,9344,-3.562102
CHRNA3,500,-3.562032
ADAMTS8,4452,-3.560836
UBA1,2930,-3.558562
ZSCAN5A,7272,-3.555925
SYT16,7761,-3.555026
LRRTM1,9678,-3.550928
RILPL1,9698,-3.550786
NABP1,7133,-3.550287
FGFBP3,8866,-3.549895
GPN1,4549,-3.549333
SARDH,713,-3.548704
SLCO1C1,5878,-3.54864
CDO1,459,-3.546823
FILIP1,5297,-3.545032
EPHA5,842,-3.542535
GPR20,1109,-3.541111
WNT6,3000,-3.540158
DDIT4L,8477,-3.539204
SH3PXD2B,9566,-3.535001
KIF3A,4466,-3.53403
TRAPPC1,6897,-3.532895
SLC29A3,6264,-3.530469
SYNGR1,3509,-3.528829
GLCE,5142,-3.528124
SHF,8189,-3.524704
APCDD1,8929,-3.524571
C1orf115,7394,-3.521435
DNAJB5,5045,-3.514222
COCH,693,-3.51316
ADGRB2,250,-3.512348
TMEM256,9408,-3.512259
ZNF831,8706,-3.511161
C8orf76,8049,-3.509797
SLC8A3,2600,-3.507443
ING2,1382,-3.504359
TUBA1A,3089,-3.50112
FAM136A,8036,-3.500163
LIN7B,7021,-3.499971
LIG4,1541,-3.498991
ALDOA,106,-3.496488
KIFAP3,4635,-3.496483
CRYBA2,597,-3.494028
TCEAL5,9648,-3.493922
SCRG1,4559,-3.488119
RFXANK,3288,-3.484093
FIG4,3874,-3.480588
OTUB1,6342,-3.480225
A1BG-AS1,9913,-3.479093
QPRT,4907,-3.478343
WDR82,7582,-3.477275
FXYD1,2067,-3.475213
RPA2,2414,-3.474729
GOLM1,5678,-3.470278
SDK1,9361,-3.470144
DNAJC1,7036,-3.467331
SLITRK5,5150,-3.466791
NTRK3,1878,-3.46595
MAFF,5005,-3.464405
NPDC1,6555,-3.46203
SYCE1,8339,-3.461742
SOS1,2654,-3.45729
RAB32,4409,-3.45532
DIAPH2,701,-3.45417
NECTIN2,2297,-3.453872
PTPN9,2270,-3.451601
ALKBH6,8068,-3.45038
C12orf73,9983,-3.449793
MAPK13,2191,-3.449316
SMG8,6194,-3.448683
NME4,1842,-3.444795
NPM2,4106,-3.441384
LMAN2L,7648,-3.438592
CREG2,9231,-3.438143
SLC27A4,4418,-3.437759
PCDHGC3,1947,-3.437334
PRKN,1936,-3.434712
CDAN1,8902,-3.433589
AQP11,9465,-3.431664
WDR6,4498,-3.430786
MMP17,1684,-3.429676
TMSB4X,2858,-3.42957
PACS1,6380,-3.428698
CHST7,6547,-3.420478
PDLIM5,4243,-3.419346
KCNV1,5256,-3.414201
TUSC3,3115,-3.414032
STAB1,4741,-3.412361
SCN3A,2517,-3.410639
CARD16,8430,-3.410102
CACNG6,6925,-3.407951
MT2A,1718,-3.407537
DCAF7,4056,-3.407252
PSD3,4848,-3.406765
PALM2,8423,-3.404155
TXLNB,9158,-3.403845
CX3CR1,641,-3.401167
PRKCE,2171,-3.398314
HACD1,3524,-3.396575
SIGIRR,6926,-3.395889
TMEM8B,5840,-3.395022
LAGE3,3162,-3.393709
ADCYAP1R1,56,-3.393609
METTL9,5604,-3.387471
CLPS,529,-3.384661
SLC26A11,9511,-3.383914
SC5D,2510,-3.383907
C3,317,-3.383791
TCF25,4657,-3.382588
SURF6,2727,-3.38156
KLRC3,1494,-3.381079
ITPRIPL2,9111,-3.380297
NAP1L5,9463,-3.376648
LMF1,7111,-3.373812
CACNA2D1,341,-3.37315
TRAPPC6A,7252,-3.369884
B3GALT5-AS1,8418,-3.369282
FAIM2,4674,-3.365596
SIGLEC11,8421,-3.365314
CACNB3,344,-3.364984
MRPL49,322,-3.358557
TPRG1L,8680,-3.358287
TPBG,2876,-3.356223
ADAP2,6440,-3.355804
ZNF469,7959,-3.355521
TOX3,5342,-3.354467
ZNF622,8184,-3.352802
MMP28,7271,-3.351042
DHX30,4629,-3.349604
FJX1,5018,-3.348098
CCNQ,8273,-3.344851
ANKRD17,5156,-3.342137
EGFL6,5112,-3.338684
ASXL3,7610,-3.33744
FNDC3B,7105,-3.336363
MED10,7857,-3.335395
SSTR2,2700,-3.333131
SNN,3169,-3.331788
BRWD1,5882,-3.329069
AGBL5,6955,-3.327377
GNA15,1074,-3.325644
FDFT1,916,-3.3237
HSD17B10,1199,-3.32341
NPHP1,1860,-3.321787
CCDC34,8220,-3.32095
NUDT2,139,-3.318256
ZNF350,6932,-3.317022
RABEPK,4061,-3.316761
PLPP5,7932,-3.316291
SCN2A,2515,-3.316129
INO80C,8648,-3.313102
SQLE,2679,-3.312215
MED27,3631,-3.308532
CD58,420,-3.307586
MRPL44,7164,-3.304536
SYTL4,8362,-3.304501
MFSD3,8411,-3.30422
MB21D2,9014,-3.30321
NUDT17,9225,-3.302656
NPEPPS,3678,-3.300914
L3MBTL4,8223,-3.300833
DCLK2,9147,-3.30024
NELFE,3106,-3.299744
TMEM147,4143,-3.299181
RESP18,9794,-3.298325
SNUPN,3965,-3.294975
LHX6,5217,-3.293435
MBLAC1,9416,-3.29228
RBP1,2359,-3.287956
ZNF202,3063,-3.285051
SHMT2,2563,-3.281631
ACVR2B,40,-3.278845
PGRMC1,4343,-3.275301
MED4,5402,-3.274219
NOP10,6306,-3.268354
COL16A1,562,-3.267051
TDRD10,8666,-3.26688
FLAD1,7567,-3.264099
LARP4B,4753,-3.263072
ZER1,4152,-3.261048
RGS10,2390,-3.259106
ADGRG1,3566,-3.259003
PRELID1,5306,-3.256847
IQCG,7850,-3.256668
NCAM2,1774,-3.255938
CUEDC2,7216,-3.253388
MYT1,1762,-3.249136
GPD2,1099,-3.249119
PDZRN4,5479,-3.247127
EIF3B,3308,-3.244298
NUBPL,7545,-3.243827
TMIE,9454,-3.242372
PDLIM7,3552,-3.241584
ITPR2,1429,-3.241381
CDC6,428,-3.23812
CLIP3,5123,-3.237624
SYTL2,6028,-3.237529
PITPNC1,5191,-3.235773
C19orf12,7727,-3.235103
HMGA1,1257,-3.234737
MINK1,5522,-3.232355
SLC40A1,5503,-3.231254
MARCKS,1585,-3.227249
TANGO6,7319,-3.222537
C2orf27A,5439,-3.221174
ZC3H8,7938,-3.219764
TENM1,4020,-3.219166
RGS18,7064,-3.218619
CNN3,540,-3.215004
TCAP,3260,-3.214458
RPGRIP1L,4826,-3.213853
CLPSL1,9636,-3.212805
TMEM44,8331,-3.210358
EIF4EBP1,808,-3.209933
MROH1,9978,-3.208123
FGFR1,928,-3.202152
TMEM186,5070,-3.201004
RNASEL,2401,-3.200347
LBH,7664,-3.198111
AGRN,9738,-3.197262
ATP6AP1,233,-3.196811
SIRT3,4874,-3.194302
BRF2,6254,-3.194138
CD52,463,-3.191586
CD99,1670,-3.18977
EEF1A2,782,-3.187895
ANGPTL4,5615,-3.187766
ARG2,167,-3.187586
FAM171A2,9508,-3.187222
GPATCH4,6038,-3.186729
CXXC4,7573,-3.18581
CDH22,7063,-3.181425
ALOX5,109,-3.180444
C14orf132,6613,-3.177605
SHROOM3,6817,-3.176423
ILVBL,4417,-3.175207
TSPAN6,2851,-3.17473
ANKRD28,4785,-3.17286
PARD6A,5541,-3.17145
WDR92,8504,-3.170087
WNT5A,2999,-3.16857
PTPRS,2288,-3.16856
CDC14A,3259,-3.168491
PRMT8,6541,-3.168482
HVCN1,7907,-3.167662
PRRG3,7237,-3.166109
CNOT7,5447,-3.164221
SRP19,2686,-3.163437
DCP2,9152,-3.162792
VTI1B,4178,-3.162288
RHCG,5751,-3.161848
USP5,3126,-3.160892
SEH1L,7700,-3.15892
CLBA1,8595,-3.15864
CDC27,431,-3.158237
METTL6,8761,-3.157641
LHFPL3,9733,-3.155888
FIS1,5565,-3.15399
AKR7A3,4654,-3.153543
GUCY1B1,1187,-3.151644
SLITRK2,7961,-3.146013
IL3RA,1361,-3.145716
PIK3CG,2043,-3.145471
CC2D2B,9756,-3.144656
DBX2,9877,-3.143788
MSRB2,4636,-3.142201
CRIM1,5659,-3.141773
PSMA6,2226,-3.138181
C1orf21,7649,-3.137584
ASGR1,191,-3.137476
SCG3,5418,-3.13712
CASK,3271,-3.136621
IL13RA1,1370,-3.133725
GPATCH2,6154,-3.131112
PLSCR4,6641,-3.130099
THY1,2826,-3.130016
TMEM203,8360,-3.128897
CAP1,4177,-3.128295
SAMM50,5039,-3.125258
DUSP19,8861,-3.122191
USP20,4349,-3.121299
ACO2,23,-3.119712
RUVBL2,4342,-3.118954
ADCK5,9268,-3.118926
PRKAR1B,2166,-3.116844
KCNJ6,1460,-3.116489
SATB1,2507,-3.114119
DACT1,5709,-3.113976
ZFP69,9627,-3.109817
RSL1D1,5184,-3.109336
HOMER1,3640,-3.107494
TP53BP1,2874,-3.105299
COP1,7051,-3.103076
GALNT9,5526,-3.097433
GNB1,1081,-3.09732
LANCL2,6490,-3.096784
CALCRL,4032,-3.09652
CHD5,5145,-3.095734
LTK,1578,-3.094655
A1BG,1,-3.094473
PCYT2,2303,-3.091446
TXNRD3,8420,-3.088599
C1QTNF2,8462,-3.0871
CMAS,6487,-3.085925
ATP6V1E1,229,-3.085861
PRKD1,2177,-3.084694
SERP1,5312,-3.084542
DPP10,6822,-3.083786
MAPK1,2183,-3.078024
TUBB4A,4117,-3.077072
NDUFAF1,5601,-3.076773
FBXO27,8663,-3.068506
ELOVL2,6050,-3.065518
BRMS1L,7897,-3.065042
RBM24,9353,-3.064511
SGSM2,3880,-3.064063
ODC1,1895,-3.062118
CHDH,6285,-3.062068
HRH3,4529,-3.05938
UBE2Z,7180,-3.058992
CIP2A,6833,-3.058819
EIF2S2,3407,-3.054721
CADM1,4995,-3.054301
KIAA1328,6771,-3.05268
AGAP3,8539,-3.052594
TRIM22,4101,-3.051696
EPB41L4B,5966,-3.050044
PIGF,2036,-3.049759
DDX20,4511,-3.048328
SESN3,8871,-3.047661
AKR7A2,3272,-3.046924
FKBP14,6121,-3.046417
UQCC1,6229,-3.044452
HEY1,4899,-3.040931
DGCR5,5192,-3.040889
SLC1A1,2576,-3.039032
SLC35F1,9372,-3.037904
MEST,1655,-3.035887
S100A13,2499,-3.035577
SPATA7,6446,-3.035294
HYAL3,3183,-3.034467
C11orf87,9822,-3.034216
KRT83,1507,-3.033246
RNF41,4027,-3.032885
RFC3,2374,-3.031409
TNNT2,2868,-3.030831
ANKRD34A,9535,-3.028847
YAP1,4134,-3.027333
RAB6B,5779,-3.027195
PPHLN1,5773,-3.02644
NPFFR2,4356,-3.026204
CCDC106,5457,-3.020663
TNS3,7093,-3.018332
GNG12,6501,-3.016371
COG5,4168,-3.010797
CRAT,585,-3.009059
FLOT1,4038,-3.006977
GORAB,8295,-3.006296
FAM234B,6813,-3.005658
CLN3,526,-3.003785
ZNF613,7451,-3.003536
DALRD3,6178,-3.002413
PPP1R7,2135,-3.002055
IL27RA,3646,-3.001149
TSEN34,7233,-3.000378
KHDC1,7598,-2.998094
HGSNAT,8817,-2.995364
KCNC2,1448,-2.992927
BMP6,283,-2.992515
PINK1,7158,-2.987054
SLC29A4,9375,-2.986905
KIF26B,6143,-2.98511
FAM32A,5131,-2.983945
EDARADD,8695,-2.982321
ST3GAL2,2567,-2.981985
SYNJ1,3392,-2.981411
LRP1B,5859,-2.981268
TMEM74B,6267,-2.980738
PDE10A,4339,-2.980084
DNAJC19,8753,-2.980079
